CTRL.000.003:SPIDATAOUT.0 GPIO.022.000.1:BUFFER_IN
HMC.023.000:PHYDDIODQDOUT.1 GPIO.032.000.1:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.2 GPIO.032.000.2:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.3 GPIO.032.000.3:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.4 GPIO.032.000.0:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.5 GPIO.032.000.1:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.6 GPIO.032.000.2:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.7 GPIO.032.000.3:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.8 GPIO.032.000.0:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.9 GPIO.032.000.1:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.10 GPIO.032.000.2:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.11 GPIO.032.000.3:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.12 GPIO.034.000.0:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.13 GPIO.034.000.1:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.14 GPIO.034.000.2:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.15 GPIO.034.000.3:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.16 GPIO.036.000.0:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.17 GPIO.036.000.1:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.18 GPIO.036.000.2:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.19 GPIO.036.000.3:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.20 GPIO.036.000.0:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.21 GPIO.036.000.1:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.22 GPIO.036.000.2:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.23 GPIO.036.000.3:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.24 GPIO.036.000.0:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.25 GPIO.036.000.1:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.26 GPIO.036.000.2:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.27 GPIO.036.000.3:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.28 GPIO.038.000.0:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.29 GPIO.038.000.1:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.30 GPIO.038.000.2:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.31 GPIO.038.000.3:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.36 GPIO.040.000.0:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.37 GPIO.040.000.1:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.38 GPIO.040.000.2:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.39 GPIO.040.000.3:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.40 GPIO.040.000.0:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.41 GPIO.040.000.1:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.42 GPIO.040.000.2:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.43 GPIO.040.000.3:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.44 GPIO.040.000.0:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.45 GPIO.040.000.1:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.46 GPIO.040.000.2:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.47 GPIO.040.000.3:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.48 GPIO.042.000.0:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.49 GPIO.042.000.1:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.50 GPIO.042.000.2:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.51 GPIO.042.000.3:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.52 GPIO.044.000.0:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.53 GPIO.044.000.1:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.54 GPIO.044.000.2:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.55 GPIO.044.000.3:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.56 GPIO.044.000.0:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.57 GPIO.044.000.1:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.58 GPIO.044.000.2:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.59 GPIO.044.000.3:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.60 GPIO.044.000.0:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.61 GPIO.044.000.1:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.62 GPIO.044.000.2:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.63 GPIO.044.000.3:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.64 GPIO.046.000.0:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.65 GPIO.046.000.1:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.66 GPIO.046.000.2:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.67 GPIO.046.000.3:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.72 GPIO.048.000.0:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.73 GPIO.048.000.1:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.74 GPIO.048.000.2:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.75 GPIO.048.000.3:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.76 GPIO.048.000.0:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.77 GPIO.048.000.1:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.78 GPIO.048.000.2:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.79 GPIO.048.000.3:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.80 GPIO.048.000.0:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.81 GPIO.048.000.1:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.82 GPIO.048.000.2:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.83 GPIO.048.000.3:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.84 GPIO.050.000.0:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.85 GPIO.050.000.1:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.86 GPIO.050.000.2:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.87 GPIO.050.000.3:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.88 GPIO.051.000.0:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.89 GPIO.051.000.1:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.90 GPIO.051.000.2:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.91 GPIO.051.000.3:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.92 GPIO.051.000.0:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.93 GPIO.051.000.1:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.94 GPIO.051.000.2:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.95 GPIO.051.000.3:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.96 GPIO.051.000.0:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.97 GPIO.051.000.1:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.98 GPIO.051.000.2:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.99 GPIO.051.000.3:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.100 GPIO.053.000.0:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.101 GPIO.053.000.1:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.102 GPIO.053.000.2:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.103 GPIO.053.000.3:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.108 GPIO.055.000.0:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.109 GPIO.055.000.1:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.110 GPIO.055.000.2:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.111 GPIO.055.000.3:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.112 GPIO.055.000.0:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.113 GPIO.055.000.1:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.114 GPIO.055.000.2:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.115 GPIO.055.000.3:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.116 GPIO.055.000.0:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.117 GPIO.055.000.1:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.118 GPIO.055.000.2:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.119 GPIO.055.000.3:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.120 GPIO.057.000.0:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.121 GPIO.057.000.1:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.122 GPIO.057.000.2:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.123 GPIO.057.000.3:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.124 GPIO.059.000.0:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.125 GPIO.059.000.1:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.126 GPIO.059.000.2:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.127 GPIO.059.000.3:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.128 GPIO.059.000.0:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.129 GPIO.059.000.1:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.130 GPIO.059.000.2:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.131 GPIO.059.000.3:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.132 GPIO.059.000.0:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.133 GPIO.059.000.1:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.134 GPIO.059.000.2:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.135 GPIO.059.000.3:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.136 GPIO.061.000.0:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.137 GPIO.061.000.1:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.138 GPIO.061.000.2:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.139 GPIO.061.000.3:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.144 GPIO.062.000.0:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.145 GPIO.062.000.1:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.146 GPIO.062.000.2:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.147 GPIO.062.000.3:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.148 GPIO.062.000.0:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.149 GPIO.062.000.1:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.150 GPIO.062.000.2:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.151 GPIO.062.000.3:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.152 GPIO.062.000.0:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.153 GPIO.062.000.1:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.154 GPIO.062.000.2:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.155 GPIO.062.000.3:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.156 GPIO.064.000.0:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.157 GPIO.064.000.1:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.158 GPIO.064.000.2:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.159 GPIO.064.000.3:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.160 GPIO.065.000.0:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.161 GPIO.065.000.1:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.162 GPIO.065.000.2:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.163 GPIO.065.000.3:DATAOUT.1
HMC.023.000:PHYDDIODQDOUT.164 GPIO.065.000.0:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.165 GPIO.065.000.1:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.166 GPIO.065.000.2:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.167 GPIO.065.000.3:DATAOUT.0
HMC.023.000:PHYDDIODQDOUT.168 GPIO.065.000.0:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.169 GPIO.065.000.1:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.170 GPIO.065.000.2:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.171 GPIO.065.000.3:DATAOUT.2
HMC.023.000:PHYDDIODQDOUT.172 GPIO.066.000.0:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.173 GPIO.066.000.1:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.174 GPIO.066.000.2:DATAOUT.3
HMC.023.000:PHYDDIODQDOUT.175 GPIO.066.000.3:DATAOUT.3
HMC.022.061:PHYDDIODQOE.0 GPIO.032.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.1 GPIO.032.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.2 GPIO.032.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.3 GPIO.032.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.4 GPIO.032.061.0:OEIN.2
HMC.022.061:PHYDDIODQOE.5 GPIO.032.061.1:OEIN.2
HMC.022.061:PHYDDIODQOE.6 GPIO.034.061.0:OEIN.3
HMC.022.061:PHYDDIODQOE.7 GPIO.034.061.1:OEIN.3
HMC.022.061:PHYDDIODQOE.8 GPIO.036.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.9 GPIO.036.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.10 GPIO.036.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.11 GPIO.036.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.12 GPIO.036.061.0:OEIN.2
HMC.022.061:PHYDDIODQOE.13 GPIO.036.061.1:OEIN.2
HMC.022.061:PHYDDIODQOE.14 GPIO.038.061.0:OEIN.3
HMC.022.061:PHYDDIODQOE.15 GPIO.038.061.1:OEIN.3
HMC.022.061:PHYDDIODQOE.18 GPIO.040.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.19 GPIO.040.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.20 GPIO.040.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.21 GPIO.040.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.22 GPIO.040.061.0:OEIN.2
HMC.022.061:PHYDDIODQOE.23 GPIO.040.061.1:OEIN.2
HMC.022.061:PHYDDIODQOE.24 GPIO.042.061.0:OEIN.3
HMC.022.061:PHYDDIODQOE.25 GPIO.042.061.1:OEIN.3
HMC.022.061:PHYDDIODQOE.26 GPIO.044.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.27 GPIO.044.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.28 GPIO.044.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.29 GPIO.044.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.30 GPIO.044.061.0:OEIN.2
HMC.022.061:PHYDDIODQOE.31 GPIO.044.061.1:OEIN.2
HMC.022.061:PHYDDIODQOE.32 GPIO.046.061.0:OEIN.3
HMC.022.061:PHYDDIODQOE.33 GPIO.046.061.1:OEIN.3
HMC.022.061:PHYDDIODQOE.36 GPIO.048.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.37 GPIO.048.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.38 GPIO.048.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.39 GPIO.048.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.40 GPIO.048.061.0:OEIN.2
HMC.022.061:PHYDDIODQOE.41 GPIO.048.061.1:OEIN.2
HMC.022.061:PHYDDIODQOE.42 GPIO.050.061.0:OEIN.3
HMC.022.061:PHYDDIODQOE.43 GPIO.050.061.1:OEIN.3
HMC.022.061:PHYDDIODQOE.44 GPIO.051.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.45 GPIO.051.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.46 GPIO.051.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.47 GPIO.051.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.48 GPIO.051.061.0:OEIN.2
HMC.022.061:PHYDDIODQOE.49 GPIO.051.061.1:OEIN.2
HMC.022.061:PHYDDIODQOE.50 GPIO.053.061.0:OEIN.3
HMC.022.061:PHYDDIODQOE.51 GPIO.053.061.1:OEIN.3
HMC.022.061:PHYDDIODQOE.54 GPIO.055.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.55 GPIO.055.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.56 GPIO.055.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.57 GPIO.055.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.58 GPIO.055.061.0:OEIN.2
HMC.022.061:PHYDDIODQOE.59 GPIO.055.061.1:OEIN.2
HMC.022.061:PHYDDIODQOE.60 GPIO.057.061.0:OEIN.3
HMC.022.061:PHYDDIODQOE.61 GPIO.057.061.1:OEIN.3
HMC.022.061:PHYDDIODQOE.62 GPIO.059.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.63 GPIO.059.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.64 GPIO.059.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.65 GPIO.059.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.66 GPIO.059.061.0:OEIN.2
HMC.022.061:PHYDDIODQOE.67 GPIO.059.061.1:OEIN.2
HMC.022.061:PHYDDIODQOE.68 GPIO.061.061.0:OEIN.3
HMC.022.061:PHYDDIODQOE.69 GPIO.061.061.1:OEIN.3
HMC.022.061:PHYDDIODQOE.72 GPIO.062.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.73 GPIO.062.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.74 GPIO.062.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.75 GPIO.062.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.76 GPIO.062.061.0:OEIN.2
HMC.022.061:PHYDDIODQOE.77 GPIO.062.061.1:OEIN.2
HMC.022.061:PHYDDIODQOE.78 GPIO.064.061.0:OEIN.3
HMC.022.061:PHYDDIODQOE.79 GPIO.064.061.1:OEIN.3
HMC.022.061:PHYDDIODQOE.80 GPIO.065.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.81 GPIO.065.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.82 GPIO.065.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.83 GPIO.065.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.84 GPIO.065.061.0:OEIN.2
HMC.022.061:PHYDDIODQOE.85 GPIO.065.061.1:OEIN.2
HMC.022.061:PHYDDIODQOE.86 GPIO.066.061.0:OEIN.3
HMC.022.061:PHYDDIODQOE.87 GPIO.066.061.1:OEIN.3
HMC.023.000:PHYDDIODQOE.0 GPIO.032.000.0:OEIN.1
HMC.023.000:PHYDDIODQOE.1 GPIO.032.000.1:OEIN.1
HMC.023.000:PHYDDIODQOE.2 GPIO.032.000.0:OEIN.0
HMC.023.000:PHYDDIODQOE.3 GPIO.032.000.1:OEIN.0
HMC.023.000:PHYDDIODQOE.4 GPIO.032.000.0:OEIN.2
HMC.023.000:PHYDDIODQOE.5 GPIO.032.000.1:OEIN.2
HMC.023.000:PHYDDIODQOE.6 GPIO.034.000.0:OEIN.3
HMC.023.000:PHYDDIODQOE.7 GPIO.034.000.1:OEIN.3
HMC.023.000:PHYDDIODQOE.8 GPIO.036.000.0:OEIN.1
HMC.023.000:PHYDDIODQOE.9 GPIO.036.000.1:OEIN.1
HMC.023.000:PHYDDIODQOE.10 GPIO.036.000.0:OEIN.0
HMC.023.000:PHYDDIODQOE.11 GPIO.036.000.1:OEIN.0
HMC.023.000:PHYDDIODQOE.12 GPIO.036.000.0:OEIN.2
HMC.023.000:PHYDDIODQOE.13 GPIO.036.000.1:OEIN.2
HMC.023.000:PHYDDIODQOE.14 GPIO.038.000.0:OEIN.3
HMC.023.000:PHYDDIODQOE.15 GPIO.038.000.1:OEIN.3
HMC.023.000:PHYDDIODQOE.18 GPIO.040.000.0:OEIN.1
HMC.023.000:PHYDDIODQOE.19 GPIO.040.000.1:OEIN.1
HMC.023.000:PHYDDIODQOE.20 GPIO.040.000.0:OEIN.0
HMC.023.000:PHYDDIODQOE.21 GPIO.040.000.1:OEIN.0
HMC.023.000:PHYDDIODQOE.22 GPIO.040.000.0:OEIN.2
HMC.023.000:PHYDDIODQOE.23 GPIO.040.000.1:OEIN.2
HMC.023.000:PHYDDIODQOE.24 GPIO.042.000.0:OEIN.3
HMC.023.000:PHYDDIODQOE.25 GPIO.042.000.1:OEIN.3
HMC.023.000:PHYDDIODQOE.26 GPIO.044.000.0:OEIN.1
HMC.023.000:PHYDDIODQOE.27 GPIO.044.000.1:OEIN.1
HMC.023.000:PHYDDIODQOE.28 GPIO.044.000.0:OEIN.0
HMC.023.000:PHYDDIODQOE.29 GPIO.044.000.1:OEIN.0
HMC.023.000:PHYDDIODQOE.30 GPIO.044.000.0:OEIN.2
HMC.023.000:PHYDDIODQOE.31 GPIO.044.000.1:OEIN.2
HMC.023.000:PHYDDIODQOE.32 GPIO.046.000.0:OEIN.3
HMC.023.000:PHYDDIODQOE.33 GPIO.046.000.1:OEIN.3
HMC.023.000:PHYDDIODQOE.36 GPIO.048.000.0:OEIN.1
HMC.023.000:PHYDDIODQOE.37 GPIO.048.000.1:OEIN.1
HMC.023.000:PHYDDIODQOE.38 GPIO.048.000.0:OEIN.0
HMC.023.000:PHYDDIODQOE.39 GPIO.048.000.1:OEIN.0
HMC.023.000:PHYDDIODQOE.40 GPIO.048.000.0:OEIN.2
HMC.023.000:PHYDDIODQOE.41 GPIO.048.000.1:OEIN.2
HMC.023.000:PHYDDIODQOE.42 GPIO.050.000.0:OEIN.3
HMC.023.000:PHYDDIODQOE.43 GPIO.050.000.1:OEIN.3
HMC.023.000:PHYDDIODQOE.44 GPIO.051.000.0:OEIN.1
HMC.023.000:PHYDDIODQOE.45 GPIO.051.000.1:OEIN.1
HMC.023.000:PHYDDIODQOE.46 GPIO.051.000.0:OEIN.0
HMC.023.000:PHYDDIODQOE.47 GPIO.051.000.1:OEIN.0
HMC.023.000:PHYDDIODQOE.48 GPIO.051.000.0:OEIN.2
HMC.023.000:PHYDDIODQOE.49 GPIO.051.000.1:OEIN.2
HMC.023.000:PHYDDIODQOE.50 GPIO.053.000.0:OEIN.3
HMC.023.000:PHYDDIODQOE.51 GPIO.053.000.1:OEIN.3
HMC.023.000:PHYDDIODQOE.54 GPIO.055.000.0:OEIN.1
HMC.023.000:PHYDDIODQOE.55 GPIO.055.000.1:OEIN.1
HMC.023.000:PHYDDIODQOE.56 GPIO.055.000.0:OEIN.0
HMC.023.000:PHYDDIODQOE.57 GPIO.055.000.1:OEIN.0
HMC.023.000:PHYDDIODQOE.58 GPIO.055.000.0:OEIN.2
HMC.023.000:PHYDDIODQOE.59 GPIO.055.000.1:OEIN.2
HMC.023.000:PHYDDIODQOE.60 GPIO.057.000.0:OEIN.3
HMC.023.000:PHYDDIODQOE.61 GPIO.057.000.1:OEIN.3
HMC.023.000:PHYDDIODQOE.62 GPIO.059.000.0:OEIN.1
HMC.023.000:PHYDDIODQOE.63 GPIO.059.000.1:OEIN.1
HMC.023.000:PHYDDIODQOE.64 GPIO.059.000.0:OEIN.0
HMC.023.000:PHYDDIODQOE.65 GPIO.059.000.1:OEIN.0
HMC.023.000:PHYDDIODQOE.66 GPIO.059.000.0:OEIN.2
HMC.023.000:PHYDDIODQOE.67 GPIO.059.000.1:OEIN.2
HMC.023.000:PHYDDIODQOE.68 GPIO.061.000.0:OEIN.3
HMC.023.000:PHYDDIODQOE.69 GPIO.061.000.1:OEIN.3
HMC.023.000:PHYDDIODQOE.72 GPIO.062.000.0:OEIN.1
HMC.023.000:PHYDDIODQOE.73 GPIO.062.000.1:OEIN.1
HMC.023.000:PHYDDIODQOE.74 GPIO.062.000.0:OEIN.0
HMC.023.000:PHYDDIODQOE.75 GPIO.062.000.1:OEIN.0
HMC.023.000:PHYDDIODQOE.76 GPIO.062.000.0:OEIN.2
HMC.023.000:PHYDDIODQOE.77 GPIO.062.000.1:OEIN.2
HMC.023.000:PHYDDIODQOE.78 GPIO.064.000.0:OEIN.3
HMC.023.000:PHYDDIODQOE.79 GPIO.064.000.1:OEIN.3
HMC.023.000:PHYDDIODQOE.80 GPIO.065.000.0:OEIN.1
HMC.023.000:PHYDDIODQOE.81 GPIO.065.000.1:OEIN.1
HMC.023.000:PHYDDIODQOE.82 GPIO.065.000.0:OEIN.0
HMC.023.000:PHYDDIODQOE.83 GPIO.065.000.1:OEIN.0
HMC.023.000:PHYDDIODQOE.84 GPIO.065.000.0:OEIN.2
HMC.023.000:PHYDDIODQOE.85 GPIO.065.000.1:OEIN.2
HMC.023.000:PHYDDIODQOE.86 GPIO.066.000.0:OEIN.3
HMC.023.000:PHYDDIODQOE.87 GPIO.066.000.1:OEIN.3
HMC.022.061:PHYDDIODQSBDOUT.0 GPIO.034.061.0:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.1 GPIO.034.061.1:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.2 GPIO.034.061.2:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.3 GPIO.034.061.3:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.4 GPIO.042.061.0:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.5 GPIO.042.061.1:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.6 GPIO.042.061.2:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.7 GPIO.042.061.3:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.8 GPIO.050.061.0:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.9 GPIO.050.061.1:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.10 GPIO.050.061.2:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.11 GPIO.050.061.3:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.12 GPIO.057.061.0:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.13 GPIO.057.061.1:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.14 GPIO.057.061.2:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.15 GPIO.057.061.3:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.16 GPIO.064.061.0:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.17 GPIO.064.061.1:DATAOUT.1
HMC.022.061:PHYDDIODQSBDOUT.18 GPIO.064.061.2:DATAOUT.1
